Time,Source,Destination,Protocol,Length,Source Port,Destination Port,bad_packet
13.92717771,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
16.9750158,142.251.32.14,192.167.5.35,TCP,60,443.0,49734.0,0
3.661464361,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
34.546340251,192.167.5.35,192.232.16.204,TLSv1.2,1682,57912.0,443.0,0
33.717039594,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
3.750256842,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
13.842996199,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
33.663924704,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
23.802657013,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
18.881969596,192.167.5.22,192.167.5.35,ICMP,60,,,0
8.868265166,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
6.704399467,VMware_8a:4e:1c,Broadcast,ARP,60,,,0
23.837955097,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57914.0,0
8.611825807,VMware_8a:b2:34,Broadcast,ARP,60,,,0
18.66828001,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.869307017,192.167.5.22,192.167.5.35,ICMP,60,,,0
19.673624655,VMware_8a:7e:e9,Broadcast,ARP,60,,,0
6.111920104,VMware_8a:60:5f,Broadcast,ARP,60,,,0
28.962593859,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
3.71297784,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
26.842266642,VMware_8a:7e:e9,Broadcast,ARP,60,,,0
3.684835383,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
18.879609156,192.167.5.22,192.167.5.35,ICMP,60,,,0
33.73524847,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
16.997280599,192.167.5.35,142.251.32.14,TCP,54,49734.0,443.0,0
13.731855296,VMware_8a:b2:34,Broadcast,ARP,60,,,0
28.84254163,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.82385122,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57914.0,0
23.814144093,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
28.896309717,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
33.696622771,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.638208962,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
28.805527114,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
14.079534865,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
3.715368571,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
23.833158231,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
3.623629583,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57914.0,0
13.818989423,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
13.834306937,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.878654888,192.167.5.22,192.167.5.35,ICMP,60,,,0
23.80517831,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
33.714759977,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.83396788,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
18.880484176,192.167.5.22,192.167.5.35,ICMP,60,,,0
13.807611581,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
14.034676695,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.865921512,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
28.847989176,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
14.060831722,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
23.814131459,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
8.842524927,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
18.651871822,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.016002785,VMware_8a:25:c0,Broadcast,ARP,60,,,0
18.656576752,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.707363682,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
13.810616044,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57914.0,0
18.879378777,192.167.5.22,192.167.5.35,ICMP,60,,,0
13.992734289,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
28.957201218,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.936041667,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.95698617,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
19.994874185,192.167.5.35,192.167.5.22,ICMP,98,,,0
33.780588938,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.866080338,192.167.5.22,192.167.5.35,ICMP,60,,,0
3.623603744,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
23.802665936,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
3.757302236,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
23.879288883,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
23.905181979,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
18.870669285,192.167.5.22,192.167.5.35,ICMP,60,,,0
30.256454604,VMware_8a:4e:1c,Broadcast,ARP,60,,,0
28.87292191,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.87865934,192.167.5.22,192.167.5.35,ICMP,60,,,0
13.89956308,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
8.815694808,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
18.871560712,192.167.5.22,192.167.5.35,ICMP,60,,,0
3.658112699,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
18.63535028,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
28.824203431,192.232.16.204,192.167.5.35,TLSv1.2,596,443.0,57912.0,0
8.849592188,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
18.868405982,192.167.5.22,192.167.5.35,ICMP,60,,,0
23.824162502,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
18.852129796,192.167.5.22,192.167.5.35,ICMP,60,,,0
33.691966829,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
13.875514049,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
23.844477911,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.873093342,192.167.5.22,192.167.5.35,ICMP,60,,,0
14.755453773,VMware_8a:b2:34,Broadcast,ARP,60,,,0
18.677049994,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
33.785242644,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.828891414,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
18.633473677,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
14.133101386,192.167.5.35,192.232.16.204,TLSv1.2,1651,57914.0,443.0,0
32.582957604,192.167.5.35,142.251.32.14,TLSv1.2,1381,49734.0,443.0,0
33.644153036,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
3.648583544,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
28.850792342,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
0.217863065,VMware_8a:7e:e9,Broadcast,ARP,60,,,0
3.710696823,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
13.972573216,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
8.943166587,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
33.649044847,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
8.831588074,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
22.344013441,192.167.7.108,192.167.255.255,BROWSER,239,138.0,138.0,0
18.700386208,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
3.743487883,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
3.738552227,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
13.888199538,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
23.940038511,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
23.921249921,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
33.628299505,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
23.950870313,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
7.66795785,142.251.32.14,192.167.5.35,TCP,60,443.0,49734.0,0
14.086597685,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
13.825401408,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.709746937,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
18.721505842,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.868320973,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
18.878827548,192.167.5.22,192.167.5.35,ICMP,60,,,0
28.877716575,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.870622166,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
28.836073657,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
3.694200416,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
3.663949429,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.733139997,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
18.87135539,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.641990753,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.903245618,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.94767622,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
3.647603873,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57914.0,0
8.822114908,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
33.752408948,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
18.646669481,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
13.94369834,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
27.186392029,142.251.32.14,192.167.5.35,TCP,60,443.0,49734.0,0
18.714383391,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
18.851996029,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.857156763,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.861402164,192.167.5.22,192.167.5.35,ICMP,60,,,0
14.091311889,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.872335163,192.167.5.22,192.167.5.35,ICMP,60,,,0
33.744898849,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57912.0,0
18.865440774,192.167.5.22,192.167.5.35,ICMP,60,,,0
33.646827295,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
33.818320237,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.400082926,VMware_8a:60:5f,Broadcast,ARP,60,,,0
18.880874761,192.167.5.22,192.167.5.35,ICMP,60,,,0
23.089185382,192.167.5.35,142.251.32.14,TLSv1.2,311,49734.0,443.0,0
28.977937003,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57912.0,0
18.858797256,192.167.5.22,192.167.5.35,ICMP,60,,,0
3.701270869,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
3.67047373,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
18.721509009,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.87030493,192.167.5.22,192.167.5.35,ICMP,60,,,0
3.747927154,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
33.710095925,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
3.634872348,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57914.0,0
23.886478347,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.936052888,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
8.868284961,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.631226194,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
13.956153844,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
3.70820712,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
13.861592137,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
33.650461294,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.642929414,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57914.0,0
13.865553188,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.867117519,192.167.5.22,192.167.5.35,ICMP,60,,,0
3.630220666,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
23.886473073,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
23.92843526,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
34.500325649,142.251.32.14,192.167.5.35,TLSv1.2,93,443.0,49734.0,0
23.8466152,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
13.895475998,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
13.127938839,192.167.9.39,192.167.255.255,NBNS,92,137.0,137.0,0
13.915371908,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.833194395,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
11.86125856,VMware_8a:31:5e,Broadcast,ARP,60,,,0
8.86126562,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.878864446,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.871836093,192.167.5.22,192.167.5.35,ICMP,60,,,0
23.822458297,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.702530936,VMware_8a:0a:66,Broadcast,ARP,60,,,0
18.697990972,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57912.0,0
14.060894574,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.868945407,192.167.5.22,192.167.5.35,ICMP,60,,,0
13.931691878,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.94764953,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
4.693129296,VMware_8a:31:5e,Broadcast,ARP,60,,,0
18.658945944,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.95805831,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
13.871552083,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.82215118,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
13.911429851,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
23.94707125,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57912.0,0
8.883033153,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
8.959346601,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.882838285,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.869620234,192.167.5.22,192.167.5.35,ICMP,60,,,0
14.091291047,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
3.662357344,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
3.673179827,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.8738977,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.633498629,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
28.854500343,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
33.747639701,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
3.645165489,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.863640167,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
18.878556696,192.167.5.22,192.167.5.35,ICMP,60,,,0
3.639137438,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
21.95934425,192.167.6.52,192.167.255.255,NBNS,92,137.0,137.0,0
23.928448467,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.681675308,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
14.063286646,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
3.659272414,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
33.712427775,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
29.010275155,192.167.5.35,192.232.16.204,TLSv1.2,1682,57912.0,443.0,0
33.873654024,VMware_8a:12:84,Broadcast,ARP,60,,,0
28.905701581,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
23.928443566,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57912.0,0
18.872901112,192.167.5.22,192.167.5.35,ICMP,60,,,0
25.817868793,VMware_8a:7e:e9,Broadcast,ARP,60,,,0
13.867316267,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.889750942,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
13.825432509,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.850784832,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
31.493429243,192.167.3.73,192.167.255.255,NBNS,92,137.0,137.0,0
23.865506386,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
13.81454351,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
6.362034662,VMware_8a:7e:e9,Broadcast,ARP,60,,,0
17.966029817,192.167.4.164,192.167.255.255,NBNS,92,137.0,137.0,0
33.694838809,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
13.880200659,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
18.873447573,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.867517001,192.167.5.22,192.167.5.35,ICMP,60,,,0
28.828896515,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.844847849,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.879893135,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.826955858,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
18.878881627,192.167.5.22,192.167.5.35,ICMP,60,,,0
28.947686634,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
13.909045367,VMware_8a:31:5e,Broadcast,ARP,60,,,0
28.247478435,VMware_8a:31:5e,Broadcast,ARP,60,,,0
18.688657772,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
29.665422143,VMware_8a:60:5f,Broadcast,ARP,60,,,0
33.794769612,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
33.742410238,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.854118324,192.167.5.22,192.167.5.35,ICMP,60,,,0
28.900875061,192.167.1.235,192.167.255.255,BROWSER,239,138.0,138.0,0
28.872902331,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.854688061,192.167.5.22,192.167.5.35,ICMP,60,,,0
28.807810332,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
3.623647397,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
18.878999609,192.167.5.22,192.167.5.35,ICMP,60,,,0
23.847511737,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
13.793880229,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
28.805522425,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
3.628251376,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
3.696626271,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
18.64302342,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
13.896274617,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.855519096,192.167.5.22,192.167.5.35,ICMP,60,,,0
3.631024873,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
1.720553343,192.167.5.35,142.251.32.14,TCP,54,49734.0,443.0,0
3.757276736,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.863618525,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.864271056,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.87879824,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.869115446,192.167.5.22,192.167.5.35,ICMP,60,,,0
20.734297868,192.167.5.35,142.251.32.14,TLSv1.2,1481,49734.0,443.0,0
32.599055564,142.251.32.14,192.167.5.35,TCP,60,443.0,49734.0,0
33.63295004,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
3.656843147,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
8.870645974,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.836086385,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
20.76486186,192.167.5.35,142.251.32.14,TCP,54,49734.0,443.0,0
8.917307556,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
13.927145762,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
23.858239974,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.893001348,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.857605854,192.167.5.22,192.167.5.35,ICMP,60,,,0
22.098453809,142.251.32.14,192.167.5.35,TCP,60,443.0,49734.0,0
25.681580871,VMware_8a:12:84,Broadcast,ARP,60,,,0
15.577363933,VMware_8a:7e:e9,Broadcast,ARP,60,,,0
18.879504755,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.860058999,192.167.5.22,192.167.5.35,ICMP,60,,,0
8.822509931,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
28.886882463,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.933778622,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
14.093679755,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
32.736217674,VMware_8a:60:5f,Broadcast,ARP,60,,,0
18.864546364,192.167.5.22,192.167.5.35,ICMP,60,,,0
23.865516681,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
13.805306742,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
29.858614203,VMware_8a:25:c0,Broadcast,ARP,60,,,0
33.73307512,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.840257861,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
3.687167403,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
0.419425545,VMware_8a:b2:34,Broadcast,ARP,60,,,0
18.874574504,192.167.5.22,192.167.5.35,ICMP,60,,,0
3.719991181,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
1.695395632,142.251.32.14,192.167.5.35,TCP,60,443.0,49734.0,0
31.712196664,VMware_8a:60:5f,Broadcast,ARP,60,,,0
28.886877671,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.868998649,192.167.5.22,192.167.5.35,ICMP,60,,,0
28.812132008,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
18.712030301,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.878954726,192.167.5.22,192.167.5.35,ICMP,60,,,0
13.796281315,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
18.638211969,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
18.676999651,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.645189221,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
18.873142944,192.167.5.22,192.167.5.35,ICMP,60,,,0
33.683463088,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
33.714764437,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57912.0,0
32.622610115,142.251.32.14,192.167.5.35,TLSv1.2,470,443.0,49734.0,0
3.642230767,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.872690198,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.854616413,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.878600759,192.167.5.22,192.167.5.35,ICMP,60,,,0
14.04809747,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
23.873742122,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
18.63297396,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57912.0,0
23.824130062,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
31.257877692,192.167.5.35,192.167.5.22,ICMP,98,,,0
18.86478964,192.167.5.22,192.167.5.35,ICMP,60,,,0
1.695124231,142.251.32.14,192.167.5.35,TCP,60,443.0,49734.0,0
18.878824702,192.167.5.22,192.167.5.35,ICMP,60,,,0
24.08987095,192.167.5.35,192.167.5.22,ICMP,98,,,0
22.747251067,VMware_8a:7e:e9,Broadcast,ARP,60,,,0
18.873494175,192.167.5.22,192.167.5.35,ICMP,60,,,0
14.084221778,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
13.822982112,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57912.0,0
18.638163335,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
13.95203303,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
33.754511891,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
8.833164601,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.826929016,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
30.742916847,192.167.3.73,192.167.255.255,NBNS,92,137.0,137.0,0
18.881975581,192.167.5.22,192.167.5.35,ICMP,60,,,0
3.74343659,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
8.917272737,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
23.865511417,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
28.91726907,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57912.0,0
21.957356818,192.167.4.164,192.167.255.255,NBNS,92,137.0,137.0,0
28.8238482,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
3.71537295,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
25.173451192,VMware_8a:31:5e,Broadcast,ARP,60,,,0
8.835605892,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
28.968678366,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
13.865578536,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
23.930604164,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.85769824,192.167.5.22,192.167.5.35,ICMP,60,,,0
13.972540888,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
20.762423078,142.251.32.14,192.167.5.35,TLSv1.2,116,443.0,49734.0,0
17.96417534,192.167.9.105,192.167.255.255,BROWSER,239,138.0,138.0,0
33.771075852,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
33.732435524,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
3.653363429,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.879250587,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.617504463,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57914.0,0
33.759356854,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.805505089,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57914.0,0
